text_id,domain,source,start_date,end_date,fact,source_file,source_url,url_status
a09995702361a1e7,Economy,search,2013-11-18,2013-11-24,The 2013 report on the economic contributions of the U.S. copyright industries to the U.S. economy was published.,,,missing
2c1e305ff1e7fb66,Economy,search,2013-11-25,2013-12-01,"The southern economy largely financed the Industrial Revolution in the United States, and stimulated the development of industries in the North to service it.",,,missing
da2f3f2334b9a888,Economy,search,2013-12-02,2013-12-08,"As of 2013, taxes were slashed for the wealthiest, while investments in schools and other public goods were reduced.",,,missing
109d0383df162565,Economy,search,2013-12-09,2013-12-15,The estimated cost of food safety incidents for the economy of the United States is around $7 billion per year.,,,missing
34833623c386252d,Economy,search,2013-12-16,2013-12-22,"The U.S. economy grew in 2013, with emerging structural trends supporting growth.",,,missing
5cd5a9992cc10dfd,Economy,search,2013-12-23,2013-12-29,"The United States government is working to improve food security in other nations, which can lead to economic growth and long-term economic prosperity for the US.",,,missing
5cfa250422668274,Economy,search,2013-12-30,2014-01-05,The total cumulative costs of reported WNV hospitalized case-patients during 1999–2013 in the United States were estimated to be significant.,,,missing
3f474da2f59649f8,Economy,search,2014-01-06,2014-01-12,"The U.S. Economic Confidence Index increased by five points in 2013, and average daily consumer spending increased by $16.",,,missing
e0db212a0f3c6c6e,Economy,search,2014-01-13,2014-01-19,"The U.S. economy would benefit from equal pay for working women, with an estimated boost to the economy.",,,missing
ebfc0eb5994368b2,Economy,search,2014-01-20,2014-01-26,"The U.S. economy remains strong, with the U.S. Department of Labor projecting a rise in the labor force for people aged 55 and over.",,,missing
105657226cb154ad,Economy,search,2014-01-27,2014-02-02,"The US GDP increased 3.4% in 2013, compared to 4.6% in 2012.",,,missing
59d5992036eff858,Economy,search,2014-02-03,2014-02-09,"The United States is currently experiencing a historic slowdown in the growth of health care costs, with real per-capita health spending growing at an average annual rate of 1.3% from 2010 to 2012.",,,missing
cb042d571f5b2c00,Economy,search,2014-02-10,2014-02-16,"The United States' 8th largest goods trading partner in 2013 was France, with U.S. goods exports to France valued at $32 billion and imports from France.",,,missing
6f6fcc063d6ed08d,Economy,search,2014-02-17,2014-02-23,The United States and the European Union (EU) economic relationship is the largest in the world—and it is growing.,,,missing
56b3ef75a179a14d,Economy,search,2014-02-24,2014-03-02,The U.S. Bureau of Labor Statistics reported that 15 major strikes and lockouts began in 2013 that involved at least 1000 workers and lasted at least one shift.,,,missing
91f5ce80585f4b62,Economy,search,2014-03-03,2014-03-09,"The United States exercises global leadership in support of its interests, including U.S. security and a strong economy in an open international system.",,,missing
7631809d4fd84b0f,Economy,search,2014-03-10,2014-03-16,The Office of Foreign Assets Control (OFAC) administers and enforces economic and trade sanctions based on US foreign policy and national security goals.,,,missing
f6cd5fe8c5c3a175,Economy,search,2014-03-17,2014-03-23,The United States exported goods from South Carolina in fiscal year 2014.,,,missing
c56a2e4403acfe17,Economy,search,2014-03-24,2014-03-30,"Nationally, personal consumption expenditures (PCE) in current dollars increased 9.2 percent in 2022.",,,missing
72fad89b2a03cb02,Economy,search,2014-03-31,2014-04-06,"The economic impact of the 2009 routine US childhood immunization schedule was evaluated, including diphtheria and tetanus toxoids.",,,missing
ef1809dee1eaa1ea,Economy,search,2014-04-07,2014-04-13,"The number of U.S. farms has been declining since 1935, with a slight decrease in 2012, according to the 2012 Census of Agriculture.",,,missing
028a1928c4acc556,Economy,search,2014-04-14,2014-04-20,The U.S. Department of Housing and Urban Development (HUD) has an Office of Economic Development (OED) that supports communities and regions in making cost-effective decisions.,,,missing
7fe1fb8fe20152f3,Economy,search,2014-04-21,2014-04-27,The Consumer Price Index (CPI) has been a major measure of consumer inflation in the U.S. economy for 100 years.,,,missing
a0650228c245b783,Economy,search,2014-04-28,2014-05-04,"The US GDP increased 2.6% in the fourth quarter, and the first-quarter advance estimate is 2.6%.",,,missing
70c06ccb8f3d23ec,Economy,search,2014-05-05,2014-05-11,"The recent recession had a profound effect on all sectors of the US economy, including health care.",,,missing
e437e129809519d4,Economy,search,2014-05-12,2014-05-18,"The retail industry has a significant impact on the U.S. economy, with retail jobs, labor income, and GDP contribution varying across states.",,,missing
4f49f3c2c44a420a,Economy,search,2014-05-19,2014-05-25,"The U.S. economy is supported by various industries, including travel and tourism, bioenergy, and manufacturing, which contribute to job creation and economic growth.",,,missing
07da3c56d9e29dd8,Economy,search,2014-05-26,2014-06-01,"The United States is producing more oil and natural gas, which can contribute to sustainable economic growth.",,,missing
4e765e268a265e3d,Economy,search,2014-06-02,2014-06-08,"The craft brewing industry contributed $62.1 billion to the U.S. economy in 2020, providing more than 400,000 jobs.",,,missing
8390f53c46ec304d,Economy,search,2014-06-09,2014-06-15,"The United States exports increased to a record high of $2.3 trillion in 2013, accounting for a third of America's total economic growth.",,,missing
173fc74ad521f2e4,Economy,search,2014-06-16,2014-06-22,"The economic importance of pollinators, such as honey bees, is integral to food security in the United States, enabling the production of at least 90% of certain crops.",,,missing
2afa4ba65c461e3a,Economy,search,2014-06-23,2014-06-29,"The United States economy is expected to rebound in the second quarter of 2014, according to the Third Estimate of GDP for the First Quarter of 2014.",,,missing
df91874b77aeb978,Economy,search,2014-06-30,2014-07-06,"The United States has data available on various aspects such as agriculture, development, economy, education, energy, environment, finance, government, health, innovation and technology, jobs, and society.",,,missing
446f5ef3c9e93180,Economy,search,2014-07-07,2014-07-13,The growth rate of real gross domestic product (GDP) measured by the U.S. Bureau of Economic Analysis (BEA) is a key metric of the pace of economic activity.,,,missing
021c60c8d57941ae,Economy,search,2014-07-14,2014-07-20,"The United States' economy has a Gross Domestic Product (GDP) and various economic indicators, labor and employment data, trade information, and an economic snapshot.",,,missing
6e1c896184fade86,Economy,search,2014-07-21,2014-07-27,The U.S. economy has grown faster and scored higher on many other macroeconomic metrics when the President is a Democrat.,,,missing
fdcf59a0ed4c8c91,Economy,search,2014-07-28,2014-08-03,"The United States tax code incentivizes moving production, jobs, and profits overseas by favoring overseas investment with a lower effective tax rate.",,,missing
0cd915db4b22ad76,Economy,search,2014-08-04,2014-08-10,The energy production and other mining industries account for a large percentage of the economy in select states and the United States.,,,missing
ddfdd0ff91674b6e,Economy,search,2014-08-11,2014-08-17,The Corporate Average Fuel Economy (CAFE) Standards were first enacted by Congress in 1975 to reduce energy consumption by increasing the fuel economy of cars and light trucks.,,,missing
2ca102f2070b85ea,Economy,search,2014-08-18,2014-08-24,"The United States has prevailed in a WTO trade enforcement dispute against an import licensing requirement, which is expected to benefit U.S. workers competing in the global economy.",,,missing
5d6986ddee5dc18c,Economy,search,2014-08-25,2014-08-31,The US jobless rate still hovers above 15 percent despite the ongoing recovery.,,,missing
d6b55e6e5e95ab92,Economy,search,2014-09-01,2014-09-07,"The United States had a slow-but-steady trend in hiring, which indicates that it will take a while to reach full employment.",,,missing
040cc7c3b3fb6f4a,Economy,search,2014-09-08,2014-09-14,"The US economy has experienced significant events in the 20th century, including the creation of institutions that shored up the country's economy, such as the federal reserve.",,,missing
f599b2ddc8abd65a,Economy,search,2014-09-15,2014-09-21,"The US economy has been affected by various factors, including government shutdowns, vaccine-preventable diseases, and antibiotic-resistant infections, which have resulted in significant economic burdens.",,,missing
08bea375abf41890,Economy,search,2014-09-22,2014-09-28,Small businesses with fewer than 50 employees represent 95% of all U.S. companies and are important for overall economic strength.,,,missing
c5dac156d24ec128,Economy,search,2014-09-29,2014-10-05,"The U.S. economy continues to recover from the 2007-2009 recession, with consumer spending showing relative resilience .",,,missing
e0d047ce83524bec,Economy,search,2014-10-06,2014-10-12,"The manufacturing sector in the United States added $2.89 trillion to the economy, comprising 10.3% of U.S. GDP in 2023, and employed 13 million people.",,,missing
5e8c0308493c0c12,Economy,search,2014-10-13,2014-10-19,The United States' Gross Domestic Product (GDP) was $22.083 trillion at the end of 2023 in purchasing power parity.,,,missing
fe7a56eb3e4b1676,Economy,search,2014-10-20,2014-10-26,"The United States has Foreign Trade Zones (FTZs) that provide business benefits and tax advantages, which may have an impact on the U.S. economy.",,,missing
55ff48ad44427dee,Economy,search,2014-10-27,2014-11-02,"The United States economy grew in the third quarter of 2014, but more needs to be done to boost growth both in the US and around the world by investing in infrastructure, manufacturing, and other areas.",,,missing
0706d30e0e6b23cd,Economy,search,2014-11-03,2014-11-09,"The U.S. economic recovery has been fragile and weaker than anything seen in the post-WWII period, with growth being slow.",,,missing
a8ca6ea9e637c554,Economy,search,2014-11-10,2014-11-16,"The United States and China have reached a visa agreement, which is expected to inject billions into the U.S. economy and increase the number of eligible Chinese travelers to the country.",,,missing
fcd649b9f08f8aca,Economy,search,2014-11-17,2014-11-23,"The U.S. Bureau of Labor Statistics provides economic summaries for various regions, including the Mid-Atlantic Information Office.",,,missing
cff87af84af8b909,Economy,search,2014-11-24,2014-11-30,"The US economy has bounced back more strongly than most others around the world since the financial crisis, with recent data highlighting its growth.",,,missing
8d7af62953dbd3e7,Economy,search,2014-12-01,2014-12-07,"As of 2013, 14.3% of U.S. households were food insecure, lacking consistent access to adequate food.",,,missing
9e6f233a5fca7839,Economy,search,2014-12-08,2014-12-14,The Transportation Services Index (TSI) reflects real monthly changes in freight and passenger services in the United States.,,,missing
7b9d017df4fae869,Economy,search,2014-12-15,2014-12-21,"The U.S. economic recovery took a major step forward in 2014, achieving a number of important milestones. American businesses set a new record for the most jobs created in a single year.",,,missing
881688bde7bfeb54,Economy,search,2014-12-22,2014-12-28,"The IMF World Economic Outlook (WEO) update in January 2015 reported that the United States is the only major economy for which growth projections have been raised, despite the sharp drop in oil prices.",,,missing
752bafcf1b8bda09,Economy,search,2014-12-29,2015-01-04,"The U.S. unemployment rate was down to 5.8 percent in December 2014, and national payroll employment was up 239,000 jobs in January 2015.",,,missing
beb4cb5afef3484a,Economy,search,2015-01-05,2015-01-11,"The United States has a significant economic burden from psoriasis, with direct costs ranging from $51.7 billion to $63.2 billion and indirect costs ranging from $23.9 billion to $35.4 billion.",,,missing
e605cf15ff592e1f,Economy,search,2015-01-12,2015-01-18,"California's state gross domestic product (GDP) was $2.13 trillion in 2012, representing 13% of the US economy.",,,missing
1726aec469c9b571,Economy,search,2015-01-19,2015-01-25,"The U.S. manufacturing sector accounts for a significant share of the country's economic production, with a large impact on jobs.",,,missing
d0326002fd0316ed,Economy,search,2015-01-26,2015-02-01,The United States is the world's largest national economy and leading global trader.,,,missing
58c73e7272744f66,Economy,search,2015-02-02,2015-02-08,"The U.S. economy is focused on advancing a strong, innovative, and growing economy in an open international economic system that promotes opportunity and prosperity.",,,missing
091608007a1bcb1f,Economy,search,2015-02-09,2015-02-15,"The US has the potential to become a major player in the offshore wind industry, with a report from the National Renewable Energy Laboratory (NREL) highlighting the economic development impacts of offshore wind jobs.",,,missing
901812c26936da02,Economy,search,2015-02-16,2015-02-22,"The US economy is recovering from the Great Recession at an increasing pace, growing at an annual rate of 2.8 percent over the past two years.",,,missing
986bf9563c2a5626,Economy,search,2015-02-23,2015-03-01,The economic burden of depression in the United States was estimated at $83.1 billion.,,,missing
7e504e2cf807e2c8,Economy,search,2015-03-02,2015-03-08,"The U.S. population is projected to grow more slowly in future decades than in the recent past, with fertility rates expected to continue declining.",,,missing
a1a705d74c879d34,Economy,search,2015-03-09,2015-03-15,"The growing importance of data in the economy is hard to dispute, with higher paying jobs emerging as a result.",,,missing
58e05a1e67d2a17d,Economy,search,2015-03-16,2015-03-22,The Census of Agriculture is the most complete account of U.S. farms and ranches and the people who operate them.,,,missing
9d7cfbfe2ed2172a,Economy,search,2015-03-23,2015-03-29,"The United States economy benefits from international students and their families, with a significant economic impact.",,,missing
d2613e04d63fd919,Economy,search,2015-03-30,2015-04-05,The U.S. Bureau of Economic Analysis (BEA) estimates the value of land in the United States.,,,missing
789859e7590a5567,Economy,search,2015-04-06,2015-04-12,The U.S. Economic Development Administration (EDA) is the only federal government agency focused exclusively on economic development.,,,missing
1cddd21016f25393,Economy,search,2015-04-13,2015-04-19,The U.S. economy has experienced slow growth in gross domestic product (GDP) and a declining labor force participation rate over the past 6 years.,,,missing
2a982cb83ea676df,Economy,search,2015-04-20,2015-04-26,"The U.S. energy-related carbon dioxide emissions increased in the past two years, but the energy intensity of the U.S. economy has generally improved in the past decade.",,,missing
aa16c2aa9a059a36,Economy,search,2015-04-27,2015-05-03,"The United States has lower trade barriers compared to the average across 40 other countries, including most advanced economies and large emerging markets.",,,missing
dc6c687995366db9,Economy,search,2015-05-04,2015-05-10,The New Jersey Economic Development Authority (NJEDA) aims to grow the state's economy and increase equitable access to opportunity.,,,missing
fb46edc3531e59a9,Economy,search,2015-05-11,2015-05-17,"The United States experiences a significant economic burden from foodborne illnesses, with 1 in 6 people getting sick each year.",,,missing
9ef069e9322523cf,Economy,search,2015-05-18,2015-05-24,"The U.S. recycling industry has a significant economic impact, with nearly $117 billion in economic activity and 1.17 million jobs in 2021.",,,missing
24e389837914f1bf,Economy,search,2015-05-25,2015-05-31,"The Joint Economic Committee (JEC) was created when Congress passed the Employment Act of 1946 to promote maximum employment, production, and purchasing power.",,,missing
3d06594011c59c49,Economy,search,2015-06-01,2015-06-07,"The U.S. economy is returning to growth, but with pockets of vulnerability, according to the IMF.",,,missing
40acfd847add4329,Economy,search,2015-06-08,2015-06-14,The United States pork industry contributed to the agricultural economy and the overall U.S. economy in 2021.,,,missing
b8614c4cc1de789a,Economy,search,2015-06-15,2015-06-21,The annual Fisheries Economics of the United States report provides economic information related to U.S. commercial and recreational fishing activities and their impact on the national economy.,,,missing
4192a94657f53cac,Economy,search,2015-06-22,2015-06-28,"The US economy has been impacted by war spending, which created fewer jobs than similar spending on clean energy, public education, and healthcare.",,,missing
b47cf9f5af898a9d,Economy,search,2015-06-29,2015-07-05,The Economic Development Administration (EDA) provides grants and resources to support economic development in the United States.,,,missing
9d929f976d9594fe,Economy,search,2015-07-06,2015-07-12,The U.S. economy's momentum in the first quarter of 2015 was affected by unfavorable weather.,,,missing
49a8a526afdd3cbd,Economy,search,2015-07-13,2015-07-19,"The economic burden of autism spectrum disorders (ASD) in the US is not well estimated, and no estimates are available for 2015 and 2025.",,,missing
ccb936358b2fd449,Economy,search,2015-07-20,2015-07-26,"The U.S. economy has performed better when the President of the United States is a Democrat rather than a Republican, almost regardless of how one measures economic performance.",,,missing
1977daae38f721d9,Economy,search,2015-07-27,2015-08-02,The Bureau of Economic Analysis (BEA) has begun publishing a new measure of U.S. output—the “average of GDP and GDI”.,,,missing
da389f70e827a2e8,Economy,search,2015-08-03,2015-08-09,"The United States is one of Cuba's leading suppliers of agricultural imports, thanks to a loosening of the U.S. economic embargo on Cuba in 2000.",,,missing
dabed9942574eaba,Economy,search,2015-08-10,2015-08-16,"The Economic Census released statistics on the location of manufacturing establishments by employment size for the U.S., states, and counties.",,,missing
3e70e1cdedfa00b8,Economy,search,2015-08-17,2015-08-23,The U.S. war has shattered the Afghan economy and left Afghans facing famine.,,,missing
adc746f9249e692f,Economy,search,2015-08-24,2015-08-30,"The U.S. Department of Commerce has strategic goals to drive innovation and global competitiveness, foster inclusive capitalism and equitable economic growth, and address the climate crisis.",,,missing
b6f1d674becee736,Economy,search,2015-08-31,2015-09-06,The value added to the U.S. economy by the agricultural sector is projected to increase from 2015 to 2024.,,,missing
3f5e76b29e68885e,Economy,search,2015-09-07,2015-09-13,"The U.S. economy loses $15.5 billion each year due to 15 foodborne pathogens, with 5 pathogens accounting for 90% of this economic burden.",,,missing
d1da89fe65dbb198,Economy,search,2015-09-14,2015-09-20,The total U.S. greenhouse gas emissions by economic sector in 2022 are available.,,,missing
5f7ed43acd58b3eb,Economy,search,2015-09-21,2015-09-27,"The United States welcomes China playing a more active role in the global economy, recognizing China's increased share of global economic activity and capacity.",,,missing
4da2183a522b3404,Economy,search,2015-09-28,2015-10-04,The United States maintains a comprehensive economic embargo on the Republic of Cuba since February 1962.,,,missing
40bbe73d69ad8e8e,Economy,search,2015-10-05,2015-10-11,"The U.S. government entities, including 50 states and local governments, represent about 40 percent of general government economic activity.",,,missing
82960f32c53980c6,Economy,search,2015-10-12,2015-10-18,"The daily emissions from Indonesia's fires exceeded daily emissions from the US economy, with approximately 15.95 Mt CO2 per day.",,,missing
770ffa85ed57917e,Economy,search,2015-10-19,2015-10-25,The U.S. VC industry has raised $0.6 trillion over the past 50 years and made its investments from that pool.,,,missing
53cd16e8822e2f04,Economy,search,2015-10-26,2015-11-01,"The United States economy grew 4.7 percent in 1999, faster than in the preceding 15 years.",,,missing
aeb15fffbde5f5c3,Economy,search,2015-11-02,2015-11-08,The United States Embassy in Podgorica donated seven computers and one printer to the Ministry of Economy.,,,missing
97fc79c5ea610ae7,Economy,search,2015-11-09,2015-11-15,The United States economy has seen a 1.6% annual rate of productivity increase in the third quarter .,,,missing
8cb582ee528c4957,Economy,search,2015-11-16,2015-11-22,"The United States is facing fiscal challenges due to its national debt, which could lead to slower economic growth and lower incomes, resulting in smaller tax revenues.",,,missing
dedbdea0d25374dc,Economy,search,2015-11-23,2015-11-29,"The use of antibiotics in U.S. livestock production is widespread, and a reduction in their use could affect farmer practices and profits, as well as supplies and prices.",,,missing
afad8a6e7e6b8bc9,Economy,search,2015-11-30,2015-12-06,"The United States economy has come apart, with the rich getting richer and workers' incomes not advancing at all.",,,missing
5c8cf68999880c2c,Economy,search,2015-12-07,2015-12-13,The tax-to-GDP ratio in the United States has decreased from 28.3% in 2000 to 27.7% in 2022.,,,missing
a1f9c1eb05816574,Economy,search,2015-12-14,2015-12-20,"The U.S. economy is expected to grow, but at a rate below historical averages.",,,missing
97c51f0b0426bd46,Economy,search,2015-12-21,2015-12-27,The United States International Trade Commission (USITC) is responsible for investigating the effects of dumped and subsidized imports on the US economy.,,,missing
58d355a85d151e8d,Economy,search,2015-12-28,2016-01-03,"The Trans-Pacific Partnership (TPP) is expected to increase annual real incomes in the United States by $131 billion, or 0.5 percent of GDP, and annual exports by $357 billion.",,,missing
4579877fecede8b2,Economy,search,2016-01-04,2016-01-10,"Over the past 40 years, trade has tripled as a share of the US economy, with half of US exports now going to developing countries.",,,missing
62b98a3fac32d034,Economy,search,2016-01-11,2016-01-17,"The U.S. economy is considered the strongest and most durable in the world, according to President Barack Obama's State of the Union Address.",,,missing
f9309ef840f771bd,Economy,search,2016-01-18,2016-01-24,"In 2015, metropolitan areas drove the US economy, with growth in Gross Metropolitan Product (GMP) and employment.",,,missing
51ef5441a18345dc,Economy,search,2016-01-25,2016-01-31,"The US GDP increased 3.4% in 2015 to a level of $17,937.8 billion.",,,missing
f2db734e1a61ada7,Economy,search,2016-02-01,2016-02-07,"The Research, Education, and Economics (REE) mission area is dedicated to creating a safe, sustainable, competitive U.S. food and fiber system.",,,missing
6af3bc708b4b0957,Economy,search,2016-02-08,2016-02-14,"The United States government is taking steps to enhance cybersecurity, including supporting State and local governments.",,,missing
2c8a8f1a593da67b,Economy,search,2016-02-15,2016-02-21,"The US bioeconomy displaces around 300 million gallons of petroleum per year, equivalent to taking 200,000 cars off the road.",,,missing
ca12ec96dd487fa2,Economy,search,2016-02-22,2016-02-28,The U.S. economy has just completed the best two years of job growth since the 1990s and the fastest two-year decline in the unemployment rate since the 1980s.,,,missing
9d596c4999ce84a5,Economy,search,2016-02-29,2016-03-06,"Employment in the West is outpacing the rest of the United States, with services industries, many high-wage, leading the growth.",,,missing
a06466a6f4443180,Economy,search,2016-03-07,2016-03-13,"The US biotech sector revenue has grown on average >10% each year over the past decade, much faster than the rest of the economy.",,,missing
163bfa124e3fbaf3,Economy,search,2016-03-14,2016-03-20,"The U.S. Census Bureau releases economy-wide statistics, including data on the biotech sector's contribution to the US economy.",,,missing
a8e19702262e4ef0,Economy,search,2016-03-21,2016-03-27,"In 2014, 93% of the $3.5 trillion spent by the federal government was spent in the states, with dollars going towards Social Security, Medicare, and other programs.",,,missing
43aea933a8563a8f,Economy,search,2016-03-28,2016-04-03,The U.S. Department of Labor's Bureau of Labor defines inflation as the overall general upward price movement of goods and services in an economy.,,,missing
4f59d18cf1ec8a9d,Economy,search,2016-04-04,2016-04-10,"The United States has a complex economic situation, with a budget surplus, a strong dollar, and a significant contribution from undocumented immigrants to the economy.",,,missing
c8d23c57e80b07b1,Economy,search,2016-04-11,2016-04-17,The United States government has taken steps to increase competition and better inform consumers in the economy through an executive order.,,,missing
8d811279abdfd7cf,Economy,search,2016-04-18,2016-04-24,"The US economy is slow-growing, and there is a lack of legislative action on immigration reform .",,,missing
2a28c2a0c10ad210,Economy,search,2016-04-25,2016-05-01,"The U.S. economy's real GDP increased 1.4% in the fourth quarter, and the first-quarter advance estimate is 1.4% as well.",,,missing
1946e6f25096f79c,Economy,search,2016-05-02,2016-05-08,"The US infant mortality rate (IMR) ranked 51st internationally in 2013, despite having a higher GDP per capita than many other countries.",,,missing
53560e2f8681d514,Economy,search,2016-05-09,2016-05-15,The U.S. household food insecurity rate declined from 14.0% in 2014 to 12.7% in 2015.,,,missing
38c68d7d87680ae7,Economy,search,2016-05-16,2016-05-22,The USITC released a report on the likely impact of the Trans-Pacific Partnership Agreement on the U.S. economy and specific industry sectors.,,,missing
1078e7d987c49007,Economy,search,2016-05-23,2016-05-29,The U.S. marine economy contributes significantly to the country's economic growth.,,,missing
5d5a0231eb2c2197,Economy,search,2016-05-30,2016-06-05,"The U.S. coffee industry has a significant impact on the economy, according to research.",,,missing
463246f833767f21,Economy,search,2016-06-06,2016-06-12,"The United States has a large body of economic research documenting that it can be expensive to be poor, with low-income consumers paying more for goods and services.",,,missing
e392a95a03f6e209,Economy,search,2016-06-13,2016-06-19,"The U.S. Census Bureau releases economic data, including Economy Wide Statistics Division.",,,missing
992c33a59560cf33,Economy,search,2016-06-20,2016-06-26,"The Federal Reserve conducts the nation's monetary policy to promote maximum employment, stable prices, and moderate long-term interest rates in the U.S. economy.",,,missing
fd2d683ecd6249af,Economy,search,2016-06-27,2016-07-03,The U.S. economy has grown slowly but steadily over the six years since 2009.,,,missing
377006758c2b8834,Economy,search,2016-07-04,2016-07-10,"The Advance Economic Indicators Report provides advance statistics for U.S. International Trade in Goods, domestic retail inventories, and domestic wholesale inventories.",,,missing
1f8cae490ef55a8d,Economy,search,2016-07-11,2016-07-17,"Health care costs affect the economy, the federal budget, and virtually every American family's financial well-being.",,,missing
0086ef85095c5896,Economy,search,2016-07-18,2016-07-24,"The Department of Commerce offers programs to support small businesses in Washington State, including education and training .",,,missing
6ef03c630488c9aa,Economy,search,2016-07-25,2016-07-31,"The EU27 accounts for around 14% of the world's trade in goods, and the EU, China, and the United States are the three largest global traders.",,,missing
806ca2d22eab79ef,Economy,search,2016-08-01,2016-08-07,"The economic costs of mental disorders are estimated to be $2.5 trillion, with indirect costs ($1.7 trillion) higher than direct costs ($0.8 trillion).",,,missing
56129f1cfae64862,Economy,search,2016-08-08,2016-08-14,"The United States is a great economic power, with service industries making up the largest part of the economy, including finance, health care, education, and tourism.",,,missing
72531316e17ded1b,Economy,search,2016-08-15,2016-08-21,"The U.S. has a vast number of trade agreements governing imports and exports, and the country benefits from its ocean economy, with exports to imports, production jobs, and tourism generating economic value.",,,missing
7bdc17dc6a96fec6,Economy,search,2016-08-22,2016-08-28,"The United States has experienced a decline in manufacturing jobs over the past 15 years, according to a report from the University of Nebraska-Lincoln.",,,missing
a18b35575cea4057,Economy,search,2016-08-29,2016-09-04,"The United States and China reaffirmed their G-20 exchange rate commitments, including refraining from competitive devaluations and not targeting exchange rates for competitive purposes.",,,missing
c7dfbb17f54a9922,Economy,search,2016-09-05,2016-09-11,The Clean Air Act has cut pollution as the U.S. economy has grown over the past 45 years.,,,missing
ea3c3ae7e7daf6d1,Economy,search,2016-09-12,2016-09-18,"Median household income in the United States was $56,516 in 2015, an increase in real terms of 5.2 percent from the 2014 median of $53,718.",,,missing
053475c6eecaab17,Economy,search,2016-09-19,2016-09-25,China's growing global influence could be negatively impacted by a protracted and escalating trade conflict with the United States.,,,missing
455554759a63b926,Economy,search,2016-09-26,2016-10-02,The U.S. agriculture sector contributes more than $300 billion to the economy.,,,missing
c13439e0fdd69a12,Economy,search,2016-10-03,2016-10-09,"The U.S. economy is in the midst of the most lackluster economic recovery in modern American history, with eight years of economic stagnation.",,,missing
6c10650f45b8f73e,Economy,search,2016-10-10,2016-10-16,The United States policy towards Cuba aims to create economic opportunities for the Cuban people and promote respect for human rights.,,,missing
21f3bd5524ed71dc,Economy,search,2016-10-17,2016-10-23,"The USDA Economic Research Service provides data and analysis on the economics of food, farming, natural resources, and rural America.",,,missing
60da161129c0b515,Economy,search,2016-10-24,2016-10-30,"The U.S. economy's GDP growth was boosted in the third quarter of 2016, with real GDP growth contributing positively after subtracting from it in the prior five quarters.",,,missing
0e97c450d34f7b35,Economy,search,2016-10-31,2016-11-06,"The United States is the world's largest economy and second largest GHG emitter, playing an important role in the global response to climate change.",,,missing
9c1d60c6516f6f64,Economy,search,2016-11-07,2016-11-13,The Empire State Development is New York state's department of economic development tasked with creating business investment and job growth.,,,missing
0e96331ad6eea456,Economy,search,2016-11-14,2016-11-20,The U.S. unemployment rate declined to 4.6 percent in November 2016 .,,,missing
8c6c07adfd5277a6,Economy,search,2016-11-21,2016-11-27,"The United States government collects data on the economy through the Census Bureau, which measures America's people, places, and economy.",,,missing
65be51ee787170af,Economy,search,2016-11-28,2016-12-04,The lack of sleep among the U.S. working population is costing the economy up to $411 billion a year.,,,missing
f6b2b69fe571a99d,Economy,search,2016-12-05,2016-12-11,"The United States has been the world's biggest economy, accounting for over 24% of the world's gross domestic product (GDP) in 2016.",,,missing
24cbd8ecdbb5ec2b,Economy,search,2016-12-12,2016-12-18,"The economy has added 14.8 million jobs over 74 months, the longest streak of total job growth on record.",,,missing
a3ce6fe7b2836815,Economy,search,2016-12-19,2016-12-25,"The White House released a report on Artificial Intelligence, Automation, and the Economy in 2016, highlighting the need to ready the United States for a future where AI plays a growing role.",,,missing
a0c8512a68d6e451,Economy,search,2016-12-26,2017-01-01,The U.S. economy continued to grow strongly in 2006 despite a withdrawal of monetary stimulus and high oil prices.,,,missing
0fc32193ce9cee3f,Economy,search,2017-01-02,2017-01-08,"The U.S. economy added 156,000 jobs in December, extending the longest streak of total job growth on record, with U.S. businesses adding 15.8 million jobs over the past eight years.",,,missing
91782b7fb3e8b944,Economy,search,2017-01-09,2017-01-15,The US-China trade relationship supports roughly 2.6 million jobs in the United States.,,,missing
410a2c1286bbe16c,Economy,search,2017-01-16,2017-01-22,"Nearly a thousand Certified LGBTBE® suppliers have created over 33,000 jobs in the United States.",,,missing
f8cbcc24ea8b1fb3,Economy,search,2017-01-23,2017-01-29,"The United States' economy currently accounts for 18% of GDP, with a projected sharp rise in healthcare expenditures.",,,missing
51f3dd74cbaa8ed4,Economy,search,2017-01-30,2017-02-05,"The Consumer Expenditure Surveys (CE) program provides data on expenditures, income, and demographic characteristics of consumers in the United States.",,,missing
17a5fc36581ebbc6,Economy,search,2017-02-06,2017-02-12,The Pennsylvania Department of Community and Economic Development's mission is to encourage the shared prosperity of Pennsylvania's communities through effective and efficient use of resources.,,,missing
9c3134b82bb8a59c,Economy,search,2017-02-13,2017-02-19,Guam's real gross domestic product (GDP) increased 5.1 percent in 2022 after increasing 2.1 percent in 2021.,,,missing
3ffedcebc4291ec8,Economy,search,2017-02-20,2017-02-26,"The labor share in the US economy is the percentage of economic output that accrues to workers in the form of compensation, calculated by dividing the compensation earned by the total economic output.",,,missing
3d835230271531be,Economy,search,2017-02-27,2017-03-05,"The US economy is a global powerhouse, with changes in its growth prospects affecting global commodity markets.",,,missing
1a82a107e16926fd,Economy,search,2017-03-06,2017-03-12,"The U.S. economy is the largest in the world, representing a quarter share of the global economy (24.3%).",,,missing
edd8767d83eb7927,Economy,search,2017-03-13,2017-03-19,"The United States experienced a strong net growth of highly educated workers from 2000-2015, contributing to economic growth.",,,missing
